uid,text,label,metadata__headline,metadata__date
108125922,"THE first industrial agreement under the voluntary program enacted by Congress recently to curb inflation was adopted last week by petroleum producers. With approval of the Justice Department, the industry has decided to concentrate upon the output of heating oil at the expense of gasoline in order to meet critical shortages. The arrangement is temporary and a formal industry-government agreement will follow later after public hearings.</br></br>The fuel shortage last week forced industrial shutdowns in several states. About 200,000 automobile workers in the Detroit area were again laid off for a week as fuel was diverted from industrial to household needs.</br></br>■ These interruptions to output may mean that production in the month just ended failed to overcome the easing reported for December. The Federal Reserve Board reported in the week that its index of industrial production slipped from the post-war peak made in November. The December number was 191 on the 1935-39 base as compared with 192 in the previous month.</br></br>Gains in durable goods output in December were offset by a slight decline in non-durables ""largely ; because holiday influences reduced production in a few lines such as cotton textiles and paperboard.” With respect to retail sales, the Board reported that in the first</br></br>Weather conditions, of course, | would readily explain this easing; i in retail sales. Another reason is the natural reaction from the peak spending of the holiday season. Retail sales in 1947, according to re-I vised estimates of the Commerce Department, amounted to $118 billion, which was 18 per cent over the volume attained in 1948.",3,The Merchant's Point of View,1948-02-01
108128549,"The brass section of the Goldman Band directed t>y Edwin Franko Got dman. Band is giving its annual season in Central and Prospect Parks.</br></br>COMPARED with pre - war years, the 1948-49 music season in New York will be big, but advance reports indicate the peak of the post-war boom has passed. There is no threat of a severe recession, but an informal survey of recitals lined up for the season shows a slight slackening. The smaller managers, who reported increases a year ago, say that business is no longer snow-balling and that they expect to manage only about the same1 number as last season. The books of the larger managers are not yet closed, but they are not so heavily loaded as they were at this time last year.</br></br>Columbia Artists, the largest of all, has booked 127 concerts so far, whereas eleven months ago it had an advance list of 168. The Ray Halmans office, being taken over by Henry Colbert, has twenty-seven recitals arranged as against forty-nine set last summer. W. Colston Leigh, who managed thirty-five New York recitals last season, will not manage any in the coming season because he wants to concentrate on out-of-town business.</br></br>National Concerts and Artists Corporation, in fact, is the only bureau that has announced a larger number of advance bookings— 102 instead of eighty-five. But Jeannette Green, manager of the recital department, was candid enough to say this did not indicate a real increase of business. It meant merely that artists, afraid of not being able to get dates, had made their plans earlier than ■usual, for recently there has been a shortage of available concert periods.</br></br>Another indication that the season wall not be bursting its seams, as in the last two years, is that the concert hall situation will be easier. Kenneth Klein, a pioneer in establishing 5:30 P. M. as a concert hour, is planning to make it attractive for artists to engage that time at Carnegie Hall. And ;Ted Zittel, who has hitherto specialized in jazz and folk songs, is I opening a new 1,000 seat hall at 24 West Sixty-third Street, where he is transforming the old Daly Theatre into the New York Concert Hall.",6,"THE WORLD OF MUSIC: POSTWAR BOOM WANES: There Will Be Fewer Events, but Next Season Will Be Big Anyhow",1948-06-27
108151429,". WASHINGTON, Jan. 14—Warning that the economic boom might spin away with its good features, leaving only grave consequences, President Truman today again requested Congressional action on all points of his anti-inflation pro-gram and on his plan for a $40 income-tax credit.</br></br>In his annual economic report to Congress, the Chief Executive made the anti-inflation proposal the cornerstone for economic stability in 1948. He also assigned it number one place among three objectives in the fight to overcome immediate economic dangers in the march to a long and prosperous future.</br></br>Prices, wages and profits rose up and up in 1947, Mr. Truman said, feeding upon and unbalancing each other, threatening a recession.</br></br>“We cannot be sure that such a recession would not be severe and recovery slow and painful,” President Truman said.</br></br>1— Enact the seven points of hit ten-point program which Congress failed to approve during its recent special session. These Iseven points cover restraints, on business and consumer credit and commodity speculation; allocation of scarce commodities; authority for rationing and price controls, and extension and strengthening of rent control.",4,"HOLDS CURBS VITAL: Says a Depression Would Bring Wider Controls by Far Than He Asks HIGH PROFITS STRESSED But Consumer Is Drawing on Savings, President States in Annual Economic Report Truman Asks Congress Speed His Program to Curb Inflation",1948-01-15
108155992,"WASHINGTON, Jan. 5—President Truman heartily endorsed to- ' day the voluntary anti-inflation program of the American Bankers Association, declaring it was “vitally important to the country.” Bankers and borrowers alike, said the president, must be alert to the dangers caused by bank | credit when it stimulates demand without increasing supply, or when it is used speculatively. He also stated his appreciation of the bankers’ efforts to sell savings bonds.</br></br>Although he has taken the position that voluntary action alone will not end inflation, President Truman welcomed the proposed action of the bankers after a visit to the White House by Joseph M. Dodge, president of the association.</br></br>John W. Snyder, Secretary of the Treasury, joined the President in supporting the association’s drive to enlist all of the nation’s 15,000 banks in a plan to curtail the use of bank credit in inflationary enterprises. The bankers’ campaign will begin in .Cleveland, Ohio, on Jan. 23, and wind up in New York City on Feb. 20.</br></br>Mr. Douglas was accompanied in his meeting with President .Truman by Dr. Hal Stonier, executive manager of - the association, and by Robert V. Fleming, president of the Riggs Bank of Washington and former president of the association.</br></br>Letter From President Mr. Dodge said the chief executive indicated the plan had his complete approval. He showed reporters a letter which the President had given to him, and the text of which was later released.",3.5,"ABA DRIVE 'VITAL,' TRUMAN DECLARES: Endorses the Anti-Inflation Program to Curtail Use of Unnecessary Credit SNYDER ALSO APPROVES President Also Lauds Banks' Aid in Sale of Savings Bonds as Service to People",1948-01-06
108159191,"farm price subsidies for another year. 1 Finally, jt should be added that, what-•ever mistakes Mn Truman made in dealing with inflation in 1945 and 1946, he has been well out in front of the Republicans in his proposals for dealing with the new inflation potential stemming from the rearmament and foreign aid programs.</br></br>Reading the innocuous statement of the Republicans’ position on inflation in their 1948 platform, one is forced to conclude that the party leaders are still largely unaware of the dimensions of this problem or of the enormity of their own failure to date to grapple with it.</br></br>The Republican National Convention hsJs quite properly given a place near the top of the 1948 platform to its statement of the party’s position on inflation. There is probably no domestic issue in which more Americans have a direct and personal interest than the one to which the authors of this section refer as that of “present cruelly high prices.” Over and above this consideration, moreover, is the fact that until and unless the forces of inflation can be contained they must be regarded as a continuing threat to that stabilization of the American economy which is so essential to world recovery and world peace.</br></br>There is less room for approbation, unfortunately, in the platform’s analysis of this problem and its program for dealing with it The high cost of living, this section declares, “is due to the fact that the Government has not effectively used the powers it possesses to combat inflation.” Instead, it has “deliberately encouraged higher prices.” As for the Republican party, the platform pledges it to “attack the basic causes of inflation"" from these directions: (1) “Progressive reduction of the cost of Government through elimination of waste""; (2) “stimulation of production”; (3) ""fiscal policies to provide increased incentive for production and thrift”; (4) ""a sound currency,” and (5) “reduction of the public debt.”</br></br>In accusing “the Government"" of failure to deal effectively with the inflation problem, the Republicans have reference, presumably, to the period from the termination of the fighting war in 1945 to January, 1947, when the Democrats were still in control of Congress. And there is no doubt that the record of the Administration over those months abundantly warrants such criticism. Mr. Truman elected, at the war’s end, to listen to his New Deal economic advisers (including those closely associated with Henry A. Wallace). These advisers, unhappily, succeeded in convincing him that the nation was headed for deflation and depression unless industry granted wage increases sufficient to restore and maintain labor’s wartime level of “take-home pay.” The President threw the weight of the Administration behind this anti-deflation thesis, and as a result doomed to failure the Administration’s subsequent pathetic efforts at price control. Although Mr. Truman liked to place the blame for the collapse of OPA on the opposition party, there can be no doubt that it was the Administration’s own reluctance to move on the wage and farm aspects of the problem that made it necessary, if only in the interest of intellectual honesty, to put an end to the farce of price control.",3.5,REPUBLICANS ON INFLATION,1948-06-24
108163933,"Registering •/the largest weekly advance since Nov. 12, commercial, i industrial, and agricultural loans of the reporting New York City! member banks of the Federal Reserve System rose $69,000,000 during the week ended on Wednesday. According to the data issued yesterday by the Federal Reserve Bank of New York, borrowings by finance companies, utilities, and a variety of manufacturing industries accounted for most of the gain, although there was a small volume of retail borrowing.</br></br>Earnings assets were lower, however, by $358,000)000, with loans off $12,000,000. Commitments by brokers and dealers for purchasing or carrying United States Government obligations fell $27,000,000, while for other securities they were down $61,000,000. Loans to non-brokers on the governments were $1,000,000 smaller, and on other securities were $8,000,000 less.</br></br>Real estate loans were increased $7,000,000 and loans to banks rose $10,000,000. Other loans were off $1,000,000.</br></br>Among the investments, holdings of Treasury bills, certificates and notes were smaller by $263,-000,000, $52,000,000 and $3,000,-, 000, respectively. United States bonds callable or maturing within one year were increased $105,000,-j 000 but those in the one to five-1 year category were reduced $71,-, 000,000 and those maturing after five years were down $73,000,000. Other security holdings increased $11,000,000.</br></br>separately rose $110,000,000 to a total surplus of $180,000,000, compared with $70,000,000 in the previous week. Balances were up $585,000,000 and requirements were raised $475,000,000. Reserves of the twenty-five banks included in the regular statement gained $570,000,000.",5,"BUSINESS LENDING TAKES HIGHER TURN: Best Volume for Industrial, Farm Category Since Nov. 12 Shown By New York Banks BUSINESS LENDING TAKES HIGHER TURN Best Volume for Industrial, Farm Category Since Nov. 12 Shown By New York Banks",1948-06-18
108191127,"WASHINGTON, May 13—Emil Schram, president of the New York Stock Exchange, scouted today the danger of unleashed inflation or disastrous depression and anticipated an accelerated return to lower prices and a competitive era in the national economy.</br></br>In testimony before the Joint Economic Committee studying inflation and bank credit problems, Mr. Schram placed his reliance on voluntary restraint by the public, industrial price reductions and a restricted national budget as pointers to a termination of the period of shortages and the advent of the post-war period of stabilization.</br></br>‘‘Provided we keep our heads,” he told the committee, ‘‘I do not fear runaway inflation nor do I look for the great depression whose failure to appear has so chagrined the Marxian economists and statesmen.”</br></br>Foreseeing additional price cuts, if the third round of wage increases were held to minor proportions, he said: ‘‘We cannot hope to attain absolute stability—it is not part of a dynamic economy. However, if we do not depress business psychology unnecesssarily and adopt voluntary restraints such as the American Bankers Association has advocated, I see no reason why a large volume of goods and services cannot continue to be produced and taken off the market.”</br></br>While deeming it ‘‘folly to expect a return to the pre-war price level, with a $40,000,000,000 Federal budget and a $250,000,000,000 national debt, Mr. Schram contended that ‘‘we have emerged from the period of shortages and unless the Congress permits the budget to become unbalanced again, I firmly believe we have already entered the post-war period of stabilization.”",4.333333333333333,"INFLATION BEATEN, SCHRAM ASSERTS: Scouts Danger of Disastrous Depression, Sees an Early Return to Lower Prices URGES EASING OF CURBS Voluntary Restraints, He Says, Can Do Job -- Favors Cut in Margins on Stocks INFLATION BEATEN, SCHRAM ASSERTS",1948-05-14
108197133,"i The New York City Housing Authority sold yesterday $15,450,000 of temporary loan notes dated June 17 and due Dec. 17 at interest rates ranging from 0.90 per cent to 1.10 per cent.</br></br>A banking group headed by the Chemical Bank and Trust Company bought $6,180,000 at 1.10 per cent interest; Salmon Brothers & Hutzler bought $5,000,000 at! 1.09 per cent; Lehman Brothers.; $1,570,000 at 1.00 per cent; and the Bessemer Trust Company, Sl,-| 000,000 at 1.0994 per cent.</br></br>Proceeds of the sale will be applied to development costs of two state-aided housing projects, the Astoria Houses and the Governor Smith Houses.</br></br>| Equitable Securities Corporation: j lemphill, Noyes & Co.; White, Weld , & Co.; the Central Republic Company, Inc.; Boatmen’s National Bank, St. Louis; Fidelity Union Trust Company: Kean Taylor & Co.: Hallgarten & Co.; the American Securities Corporation: Hirsch & Co.; G. C. Haas & Co.; R. D. White & Co. and D. A. Pincus & Co. Lexington. Mass., sold $1,110,000 of water bonds due June 1 from 1949 to 1978 to Shields & £o. and Blair & Co.. Inc., at a bid of 101.43 for l?is. The bonds were le-of-fered at prices to yield 0.75 to 1.85 per cent.</br></br>Oro Loma Sanitary District, Calif., will offer an issue of $1,840.-000 of treatment plant bonds on June 22. Dated July 2, 1948. the bonds will come due July 2 from 1949 to 1983.",5,"HOUSING UNIT SELLS $15,450,000 NOTES: New York Authority Borrows for 6 Months -- Other News of Municipal Financing",1948-05-27
108245087,"A,prison sentence of one to two and one-half years was imposed' yesterday on Gus Fusaro, the $47-a-week elevator starter convicted of losing $122,000 of his friends’ money in stock market speculations.</br></br>General Sessions Judge Jacob Gould Schurman, in announcing the penalty, refused to suspend sentence despite pleas by the defendant and his attorney, Arthur Garfield Hays.</br></br>The latter told the court that his client had been a victim of circumstances, that he was not a criminal and that his predicament was ~ic “natural result of a man going into a game he knew nothing about.” “If he hadn’t been an elevator man at 120 Broadway and hadn’t met these Wall Street big-shots he wouldn't'be here today,” Mr. Hays asserted.</br></br>“I know I had no right to do what I did, but I thought I was doing right. I worked hard for forty years, and now my family is disgraced. I always told them never to do anything wrong. My wife’s heart is broken; so is my family’s.” As he spoke his threes ons, Dominick, Thomas and Albert, were present in the courtroom, which was filled by many friends of the defendant as well as a number of his victims. Fusaro said he still had his job and that, if he got another chance, he promised: “I won’t go to Wall Street any more.”</br></br>Judge Schurman asked the defendant if he had been enjoined in 1938 from market transactions and Fusaro answered that he had not, realized that he was not supposed! to deal in securities.",6.333333333333333,FUSARO SENTENCED TO PRISON IN FRAUD: Pleas by Elevator Starter and Attorney in Stock Market Speculation Are Vain,1948-08-18
108274097,"The stock market underwent yesterday another wave of liquidation which carried prices to new low levels for the current decline, jbut when selling evaporated quotations firmed. Early losses on the Stock Exchange ranged to 2 points but these were reduced generally to fractional decreases by the close of trading, leaving the composite rate down 0.23 point bn the day.</br></br>Despite a heavy volume of business during the noon period, when prices hit the low rates, the turnover on the Exchange decreased to 970,000 shares from 1,200,000 on Thursday. The market also narrowed to 990 issues traded, of which 492 lost ground while 282 advanced.</br></br>News of a marketwise nature remained unchanged. The interna-itional political situation and the domestic economic problem still confounded active participants in the market and held public interest at a minimum.</br></br>The market was only moderately active at the opening with prices mixed in the pivotal sections. General Electric responded to its in-| creased dividend. The list held ■ within a narrow range during the greater part of the forenoon, but near mid-day selling began to appear. Sales to mid-day were 280,-</br></br>37,600 shares, and Equitable Office Building, up % point at 4% on 26,200 shares, were the day’s most active stocks. St. Louis-San Francisco led the rails in interest with a turnover of 17,800 shares and a slight rise at 15%.' Santa F6 dipped 2% points to a rate of 112, but recovered to end at 115 for a net increase of % point. Steels Irregular Leading steels were mixed with United States Steel down % at 78% after a decline of 1% points. Bethlehem Steel erased a loss of almost a point to close with a rise of % point at 36%. The motors, oils and other favored industrials were mixed at the finish after early weakness. Chrysler recovered a fall of about a point to end with",3.3333333333333335,"STOCKS DROP AGAIN UNDER LIQUIDATION: Market Less Active, Narrower, but New Low Points for Movement Are Reached MANY LOSSES REDUCED Composite Averages Off 0.23 Point on Day -- Some Issues Sold in Large Blocks",1948-09-11
108291383,"Despite three rounds of wage increases since the end of the war employes have failed to increase industrial productivity to any appreciable extent by putting forth greater effort, an economist and two industrial leaders declared yesterday. They agreed that technological improvements introduced J by management have been the deciding factors in the relatively small rise in productivity which has occurred. .</br></br>These statements were made at a Danel discussion on the Relation of Wages to Productivity at opening sessions of the American Management Associations two , day personnel conference in the Pennsylvania Hotel by Leo Wol man of the National Bureau of Economic Research; Prank Rising, general manager of the Automotive & Aviation Parts Manufacturers Association, and Jota S; Rueas vice president and indus , mil regions director, Ford Motor Company.</br></br>Mr Rising declared that union leaders have held employe Productivity to a minimum by reducing work standards “to the silly P01^ He told 1,500 members and guests of the association that employe uroductivity has shown some “startling ^gains’’ when manage-ment has taken energetic steps to halt union restrictive practices.</br></br>“One case,” Mr. Rising said, “comes from a large automotive parts plant (which I will name for anv of you privately on request)! where the production of an item had been assailed by the union stewards as being too high and had sunk from the early postwar figure of around 20,000 a dayto about 14,000. After some months at this rate, the company warned th stewards to stay out of that department on penalty of discipline. ; The production moved up, with addition to the working force, from</br></br>There will be no fourth round of wage increases next year, f-ccor -ingS to Mr. Rising. He said, however that 1949 may be the greatest strike period since 1946 and one which may surpass that record year ” Productivity will increase inly when “we get back to competition for sales and competition be tween men for success and better living,” Mr. Rising declared.",3.5,WORKERS CRITICIZED ON OUTPUT RECORD: AMA Parley Told There Was No Appreciable Gain Despite 3 Rounds of Wage Rises TECHNOLOGY GAINS CITED Labor Counters by Hitting Lack of Mention of High Profits and Business Monopolies WORKERS SCORED ON OUTPUT RECORD,1948-09-24
108293066,"DETROIT, Mich., Sept. 29—A further minor firming of interest rates in the near future was predicted here today by Dr. Marcus Nadler of New York University. A speaker at the closing sessions of the seventy-fourth annual convention of the American Bankers Association, Dr. Nadler, who is Professor of Finance at the university, made the prediction and added the warning that bankers should exercise increasing-caution in granting loans under current conditions.</br></br>Evans Woollen Jr., chairman of the Fletcher Trust Company, Indianapolis, Ind., was elected president of the association at the final ■business meeting, succeeding Joseph M. Dodge, president of the Detroit Bank, of this city. Also elected was F. Raymond Peterson, chairman of the First Paterson National Bpnk and Trust Company, Paterson, N. J., who was elected vice president. The association also voted^ to hold its 1949 convention in San Francisco, Calif.</br></br>Dr. Nadler, while predicting a further rise in interest rates, emphasized that it would be of ""minor” degree.</br></br>""A repetition in the money market of what took place in 1920,” he explained, “is out of the question and cannot happen if for no other reason that the position of the Treasury and the certainty that drastic credit control would convert the present prosperity into a serious depression.”</br></br>The increase in rates, Dr. Nadler said, would probably assume the following pattern: A further rise in the rate of return on shortterm Government obligations fol-| lowed by an increase in the discount rate and a further rise in the i ""over-the-counter” rate. It is likely, he said, that there will also de-i velop an increase in the yield on I long-term AAA corporate bonds as well as state and municipal obligations, while ""the time is not far off when long-term AAA corporate obligations will sell to yield 3 per cent or better.”",6.666666666666667,New Officers Elected,1948-09-30
108294042,"WASHINGTON, July 29—President Truman asked Congress today for price rollback authority and other anti-inflation powers, but the proposals ran into such angry criticism as to leave no doubt nearly all were doomed,</br></br>Paul A. Porter testified in the President's behalf before the House Banking and Currency Committee. The former OPA chief asked for selective price controls with supporting wage controls, regulation of installment credit, greater deposit reserves to reduce bank credit, priorities and allocations, tighter rent control and regulation of commodity exchanges. All these were lumped into one bill. An excess profits tax proposal was offered in a separate bill.</br></br>Chairman Jesse P. Wolcott, aftgr hearing Mr. Porter’s statement, seized the initiative and for an hour taxed the witness with ques-| tions that openly charged or clearly implied that the Administration failed to use the anti-inflation authority now available, pursued an “easy money"" policy and a lflose or inconsistent policy on export controls.</br></br>i Mr. Wolcott said with some asperity that if the President got together with the Federal Reserve •Board on a.credit control program at least half the problem. would be solved.</br></br>“This Congress,” said the chairman, ""would look with favor on a program to help the Federal Reserve curtail the flow of credit.” He insisted that the President could invoke installment credit controls without legislation.",4.5,"PORTER GIVES PLAN: It Seeks Cost of Living Cuts to November '47 Level, Other Controls EXCESS PROFITS TAX ASKED Wolcott, Assailing Proposals, Says President Has Powers Now to Check Inflation TRUMAN REQUESTS A PRICE ROLLBACK",1948-07-30
108294183,"Workers in New York City are steadily losing the battle of inflation, statistics obtained yesterday from the State Labor Department showed.</br></br>Since March, 1945, their “real wages”—that is, pay expressed in terms of what the money will buy at current prices—have been persistently declining. Purchasing power of employed persons in this city is, on the average, now back where it was in February, 1943.</br></br>That is a loss of about half the gains made since January, 1941. Meanwhile, the cost of living mounts higher and higher, and is now at the highest level in American history. If the trends of falling real wages and rising prices are not somehow readjusted the danger for the future is obvious, experts of the State Labor Department said.</br></br>In making the study, the actual weekly wages of 900,000 manufacturing workers in this city were averaged. These represent one-third of the total employes in New York, and the trends found are believed by the compilers to be generally true of the employed workers as a whole.</br></br>The purchasing power of other j industrial groups varies largely according to how successful the labor unions have been in winning wage increases in the field, it was explained. For example, real wages in the construction industry are higher; in retail trade, lower.",5.666666666666667,"REAL WAGES DOWN, STATE DATA SHOW: Steady Drop Since March, '45, to February, '43, Level Noted by Labor Department",1948-07-30
108294766,"To the Editor of The New York Times : The New York Times chides me ! for having said that United States Steel has surrendered to inflation. My i statement, unlike the gratuitous asser-1 tion of The Times that I have ""made 1 a political career of baiting big busi- ! ness,” is based upon solid fact.</br></br>In the formal release of United ( States Steel Subsidiaries given out by | John Mulhall 3d of 1,625 K Street, I</br></br>N. W„ Washington, D. C., for imme- j diate publication, under a New York ! dateline of July 20, Benjamin F. Fairless, president of United States Steel, is quoted as saying: ""The price reduction of last April was a part of an unsuccessful effort by these subsidiaries fMr. Fairless means the steel producing subsidiaries of the parent corporation] to aid in retarding further increases in the cost of living. This price reduction was not generally followed throughout the steel industry. The prices of many steel competitors are today substantially higher than the present prices of these-subsidiaries for similar steel products.""</br></br>“United States Steel greatly regrets | the ever-increasing cost of producing steel, resulting as it must in higher prices for steel.” It is upon this evidence released to all the press that I made the statement! that Steel has surrendered to inflation, but that it is not necessary for the country to throw in the sponge too.</br></br>I suggest that the testimony of Mr. Fairless supports the statement I have repeatedly made, that big business acting alone cannot protect the public interest, and that if we are to halt the , inflationary spiral short of an economic j collapse brought about by the destruc- j tion of mass purchasing power through continued price increases, the Congress must act.",6,Steel and Living Costs: Senator Calls for Action by Congress as Only Means to Stop Inflation,1948-07-30
108302409,"The sensitivity of the stock market to moderate pressure was demonstrated again yesterday. Although volume was the smallest since Monday, the list suffered its severest setback since early last week and left several key units 1 to 3 points lower. The index fell</br></br>The oils and chemicals sustained the widest losses but the tobaccos responded to the increase in cigarette prices by major manufacturers. Volume rose in the late sell-off, but the light trading in the early hours left transfers to</br></br>Developments on the domestic political front were blamed by financial observers for the wide declines, especially in view of the current vulnerable position of the market.</br></br>The request of Thomas B. McCabe, chairman of the Federal Reserve Board, made before the Senate Banking Committee for authority to raise reserve requirements of member banks above the legal limit induced selling of Government obligations in the over-the-counter bond market. Offerings subsided during the afternoon but no demand appeared.</br></br>Stocks were mixed and trading meager at the opening, with American Tobacco up a point on a transfer of a block of 1,000 shares. The list then drifted to an irregularly easier base for an hour but firmed near midday when the rail issues showed some life.",4.666666666666667,STOCKS REEL BACK UNDER LIGHT SALES: Their Sensitivity to Moderate Pressure Shown Again in a Sharp New Decline STOCKS REEL BACK UNDER LIGHT SALES,1948-07-30
108305045,"Allan Sproul, president of the Federal Reserve Bank of New York, is shown testifying in Washington when the special session of Congress was considering increasing bank reserve requirements, authority for which it finally granted and which the Reserve Bank has just used. Mr. Sproul then said: “Giving the Federal Reserve System additional power to increase reserve requirements isn’t going to bring down the price of meat or the cost of living.*’ The New York Times (by George Tames) ' Allan Sproul, president of the| Federal Reserve Bank of Newj York and considered by many as] the nation’s No. 1 banker, is be-' lieved to be the most likely choice as the next chairman of the Federal Reserve Board in the event that Gov. Thomas E. Dewey lands in the White House.</br></br>A career man in the Government’s central banking system, Mr. Sproul has been connected first with the San Francisco and then the New York Reservo Banks since 1920. He came to the New York bank in 1930 as assistant deputy governor and then successively was secretary, deputy governor, first vice president, and president since 1940. He is the third man to occupy the ‘post as head of the largest central bank since its establishment in 1914 when the reserve system was created.</br></br>Besides giving the nation a person of sound banking background and principles, unaffected by political or commercial allegiance, Mr. Sproul’s elevation would spell an end to the constant bickering prevalent in recent year's between the Treasury and the Federal Reserve. * # *</br></br>The directive last week by the Federal Reserve Board whereby banks must increase their reserve requirements—another move by the Administration to decrease the amount of money available for loans in its attack on inflation— had its little touch of irony in the internal discord over credit policies.</br></br>Marriner S. Eccles, deposed earlier this year as chairman of the Federal Reserve Board, but retained as a member of the board by President Truman, was absent from Washington when the board acted. Thomas B. McCabe, the Pennsylvania industrialist who was named as his successor, was at the helm.",4.5,ALONG THE HIGHWAYS AND BYWAYS OF FINANCE,1948-09-12
108329968,"The stock market received ye*-terday another, but lesser, jolt than on Wednesday in sympathy I with further breaks in major commodity prices which, in most cases, were at the full permissible daily decline! Closely following Wednesday’s pattern, prices of stocks slumped fractions to about 2 points,</br></br>The drop in securities and commodities quotations again was not accompanied by any spot news development aside from President Truman’s reiteration that a crash was inevitable unless a halt is placed on rising prices. According to many financial observers the break in commodities, especially wheat, could spell the opening crack in the inflationary spiral. There were few, however, who felt inclined to go beyond such an opinion and none who cared to be more definite. Growing concern was felt, however, as to the ultimate fate of the Marshall Plan and the repercussions which could follow a failure of Congress to provide funds to bring the economic program into operation.</br></br>The market was fairly active, but generally lower at the opening. United States Steel started on a sale of 1,500 shares, off %, and there were losses up to a point in other key issues. The list turned slightly steadier early in the second hour, but came under renewed selling shortly thereafter, and midday quotations were the lowest of the day. Another period of firmness developed during the noon period, but the market returned to the downside in the fourth hour. Strength in selected mail orders and transits helped toward some recovery from the worst rates of the day near the close.</br></br>1 points earlier, while Bethlehem, ex-dividend, wiped out a moderate dip to close with a slight gain at 33. National Steel was off Sears Roebuck turned a decline of almost a point into a gain of % point at 32% and Third Avenue Transit advanced % to 9% as the Citizens Transit Committee prepared to push its plans for a new transit authority and a 10-cent fare in New York City. Chrysler and General Motors, off a point</br></br>Standard Oil of New Jersey disclaimed any plan of new financing during the year, contradicting reports recently prevalent in Wall Street. The stock closed lower by % at 70% after a fall of a point. .Amerada Petroleum dropped 2% points to 88, and Gulf Oil, tile most | active in the division on 19,800 shares, ended at 58%, off % point.",6,"STOCKS FALL AGAIN BUT LESS SHARPLY: Pressure Moderate in Relation to Decline, Which Carries Price Index Down 1.10 VOLUME 1,200,000 SHARES Slump in Commodities, Truman Statements Considered Factors in Setback",1948-02-06
108353672,"Bidding for some of the oils lent | an improved appearance yesterday to the stock market. Activity in some medium- and low-price issues again sent volume above the million-share level. However, the advance was fleeting, and some of the electronics came under realizing, although the airlines fared better. ,</br></br>Prices were mixed iij the heavy industrials and major changes occurred in only a few stocks. The composite rate rose 0.35 point on the day. Heaviest dealings took place during the morning, which accounted for transfers of 1,180,-000 shares on the Stock Exchange, against 1,100,000 shares last Friday.</br></br>Traders had no fresh news developments on wh h to base their actions, although anticipation of further selling to establish tax losses acted as a barrier to any extensive dealings. Switching operations, a favorite December practice, were much in evidence. The heavy activity in 'Barnsdall Oil, which sold up to a new high, was directly related to the statement by Floyd B. Odium, head of Atlas Corporation, that the investment trust—the holder of 500,000 shares—desires to -'crease its holdings at this time by not less than 200,000 shares.</br></br>Stocks were generally ""higher when the market opened, with the leading steels and motors up factions on transfers of large blocks of stock, with Richfield Oil up about a point on 2,500 shares. Gains were extended, especially in the petroleums, during the first I hour, with Barnsdall rising 2 points | to the Atlas bid of 45. The list turned mixed the rest of the morning and some of the leaders shaded initial increases. Sales to midday i were 510,000 shares. , softness in Bethlehem and International Paper. Narrow movements prevailed in the final hour. With transfers in 1,054 issues, 457 advanced and 341 showed inroads.</br></br>Barnsdall paced the market in volume on 26,200 shares and, a net rise of 2 points to 45. Skelly matched this rise at 116 but Standard Oil of California fell % point to 67% and the New Jersey company sank 14 to 73%.",6.666666666666667,"OILS HELP STOCKS TO INCH FORWARD: Price Index Rises 0.35 on Day, Spurred by Barnsdall but Industrials Are Mixed OILS HELP STOCKS TO INCH FORWARD",1948-12-07
108379207,"The heat wave extracted its toll yesterday on the stock market also in another dull and meaningless session. Most brokerage offices were deserted soon after midday except for skeleton forces and lapses between floor transactions were numerous during the day. Prices throughout the list on the Stock Exchange, except for the rails, where erratic movements took place, were narrow and within i. fractional range. The composite</br></br>Due to the heavy trading in large blocks of Commonwealth & Southern, business on the Exchange exceeded by 20,000 shares Wednesday’s turnover of 520,000 shares. Trading centered in 874 issues, with 343 higher and 295 lower at the close.</br></br>| Dividend declarations continued on a heavy scale with increases and extras reflected in some of major price alterations. Omission of payments were heavier than usual and produced some wide breaks in individual stocks.</br></br>After a firm and less active opening, the market drifted narrowly for the remainder of the forenoon with price trends mixed. Santa Fe registered a new top for the year by a point during the morning but subsequently surrendered its advance and Boston & Maine slumped to a new low on the proposed recapitalization plan. Wayne Pump gave way sharply on its omission of a dividend and Newport Industries extended previous losses to a new low. Union</br></br>Pacific sold off a point from its high over reported dissatisfaction that the dividend on the new stock only equalled the old rate.",3.6666666666666665,"STOCK TRADE SAGS UNDER HEAT WAVE: Turnover Declines to 500,000 Shares on the Exchange but Price Average Rises 0.06 343 GAINS TO 295 LOSSES Dividend Declarations Factors in Special Movements -- Bond Market Steady",1948-08-27
